Material,Wholesaler,HLs,Dates,Date Difference
72328,29379625,"[8.4, 8.4, 4.2, 4.2, 12.600000000000001, 8.4, 12.6, 12.6, 16.8, 8.4, 4.2, 4.2, 4.2, 0.06]","[Timestamp('2020-05-18 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-07 00:00:00')]","[9, 7, 13, 6, 10, 14, 1, 4, 7, 9, 4, 8, 20, 1]"
72328,29379641,"[1.2, 0.6]","[Timestamp('2020-06-13 00:00:00'), Timestamp('2020-08-19 00:00:00')]","[67, 1]"
72328,29563495,"[8.4, 0.0, 12.6, 8.4, 8.4, 21.0, 21.0, 8.4, 8.4, 8.4]","[Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-18 00:00:00')]","[18, 7, 14, 5, 6, 9, 26, 10, 4, 1]"
72328,29379663,"[4.2, 4.2, 4.2, 4.2]","[Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-17 00:00:00')]","[8, 11, 25, 1]"
72328,29379658,"[1.8, 4.2, 1.8, 1.2]","[Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-15 00:00:00')]","[6, 7, 23, 1]"
72328,29379826,"[0.0, 1.2, 0.6, 0.6]","[Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-07 00:00:00')]","[19, 42, 4, 1]"
72328,29379828,[4.2],[Timestamp('2020-06-05 00:00:00')],[1]
72328,29379627,[4.2],[Timestamp('2020-05-15 00:00:00')],[1]
72328,29596966,"[4.2, 4.2, 4.2]","[Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-30 00:00:00')]","[31, 8, 1]"
72328,29379831,[0.6],[Timestamp('2020-08-14 00:00:00')],[1]
72328,29379615,[0.6],[Timestamp('2020-07-24 00:00:00')],[1]
72328,29379698,"[1.2, 1.2, 1.8]","[Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-08-06 00:00:00')]","[15, 44, 1]"
72328,29379613,"[12.6, 42.0]","[Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-19 00:00:00')]","[8, 1]"
72328,29379609,"[16.8, 16.8]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-17 00:00:00')]","[13, 1]"
72328,29379604,[4.2],[Timestamp('2020-07-09 00:00:00')],[1]
72328,29379593,[12.6],[Timestamp('2020-07-09 00:00:00')],[1]
72328,29379863,[8.4],[Timestamp('2020-06-19 00:00:00')],[1]
72328,29379836,"[4.2, 4.2]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-25 00:00:00')]","[21, 1]"
72328,29379896,"[25.2, 4.2, 8.4, 8.4]","[Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-22 00:00:00')]","[16, 7, 6, 1]"
72328,29425623,"[4.2, 4.2, 4.2, 4.2, 8.4, 4.2]","[Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-13 00:00:00')]","[12, 9, 36, 12, 8, 1]"
72328,29727962,[1.2],[Timestamp('2020-07-20 00:00:00')],[1]
72328,29974413,"[42.0, 37.8, 8.4]","[Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-25 00:00:00')]","[13, 5, 1]"
72328,29446255,"[142.8, 151.2]","[Timestamp('2020-05-18 00:00:00'), Timestamp('2020-07-09 00:00:00')]","[52, 1]"
72328,29804035,"[46.2, 16.8, 21.0, 33.6]","[Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-24 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-08 00:00:00')]","[5, 2, 13, 1]"
72328,29563563,"[117.6, 67.2, 84.0]","[Timestamp('2020-05-21 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-10 00:00:00')]","[18, 2, 1]"
72328,29750335,"[33.6, 8.4, 8.4]","[Timestamp('2020-05-14 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-11 00:00:00')]","[22, 6, 1]"
72328,29986364,"[34.2, 4.2, 8.4, 8.4, 8.4, 0.06, 0.06]","[Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-13 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-14 00:00:00')]","[25, 37, 18, 11, 14, 13, 1]"
70225,29378784,"[0.99, 1.98, 1.98, 1.98]","[Timestamp('2020-04-23 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-12-20 00:00:00')]","[26, 35, 180, 1]"
70225,29379853,"[0.99, 0.99]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2021-02-03 00:00:00')]","[244, 1]"
70225,29378992,[0.99],[Timestamp('2020-06-15 00:00:00')],[1]
70225,29379283,[0.99],[Timestamp('2020-07-16 00:00:00')],[1]
70225,29379684,[0.99],[Timestamp('2020-06-18 00:00:00')],[1]
70225,29379651,[1.98],[Timestamp('2020-06-04 00:00:00')],[1]
70225,29379646,"[0.99, 0.99, 0.99, 1.98]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-18 00:00:00')]","[105, 133, 21, 1]"
70225,29379826,[0.81],[Timestamp('2020-07-10 00:00:00')],[1]
70225,29379828,[0.99],[Timestamp('2020-07-08 00:00:00')],[1]
70225,29378895,[1.98],[Timestamp('2020-09-16 00:00:00')],[1]
70225,29379915,[0.9],[Timestamp('2020-06-09 00:00:00')],[1]
70225,29974413,"[4.95, 4.95, 4.95, 2.97, 4.95, 1.98]","[Timestamp('2020-05-20 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-12-21 00:00:00'), Timestamp('2021-01-20 00:00:00')]","[68, 8, 90, 49, 30, 1]"
70225,29986364,"[1.71, 0.81, 1.98, 1.98, 1.98]","[Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2021-01-24 00:00:00')]","[39, 63, 36, 109, 1]"
59847,29606863,"[3.6, 1.8, 3.6, 1.8, 7.2, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 3.6, 3.6, 3.6, 1.8, 3.6, 1.8, 3.6, 1.8, 1.8]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-09-20 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-09 00:00:00'), Timestamp('2020-10-22 00:00:00')]","[13, 3, 7, 7, 40, 9, 12, 12, 2, 15, 11, 24, 4, 11, 27, 4, 130, 5, 44, 20, 15, 13, 1]"
59847,29379853,"[3.6, 1.8, 1.8, 3.6]","[Timestamp('2019-11-07 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-02-04 00:00:00')]","[28, 34, 27, 1]"
59847,29379829,"[1.8, 5.4, 5.4, 3.6, 5.4, 5.4, 10.8, 3.6]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-11-15 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-08-27 00:00:00')]","[33, 10, 11, 27, 25, 28, 258, 1]"
59847,29378785,[10.8],[Timestamp('2019-08-23 00:00:00')],[1]
59847,29379661,"[16.2, 10.8, 1.8, 16.2, 16.2, 1.8, 16.2, 16.2, 1.8, 21.6, 21.6, 16.2, 32.4, 0.0]","[Timestamp('2019-09-06 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-10-07 00:00:00')]","[32, 8, 29, 11, 57, 2, 33, 120, 2, 32, 9, 7, 55, 1]"
59847,29379621,"[1.8, 1.8, 1.8, 1.8, 3.6, 2.4, 2.4]","[Timestamp('2019-10-31 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-09 00:00:00'), Timestamp('2020-10-21 00:00:00')]","[33, 55, 149, 92, 15, 12, 1]"
59847,29379639,[1.8],[Timestamp('2019-10-23 00:00:00')],[1]
59847,29595514,"[21.6, 10.8, 10.8, 10.8, 48.6, 14.4, 7.2, 21.6, 21.6, 0.0]","[Timestamp('2019-09-09 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-10-31 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-10-16 00:00:00')]","[31, 21, 34, 7, 217, 7, 19, 17, 50, 1]"
59847,29379626,"[1.8, 1.8, 5.4, 16.2, 1.8, 5.4, 5.4, 1.8, 5.4, 1.8]","[Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-10-09 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-03-06 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-22 00:00:00')]","[12, 36, 16, 81, 28, 24, 116, 29, 55, 1]"
59847,29379862,"[1.8, 3.6, 1.8, 7.2, 7.2, 1.8, 5.4, 7.2, 12.6, 5.4, 10.8, 5.4, 5.4, 12.6, 10.8, 9.0, 7.2, 5.4, 5.4, 9.0, 10.8, 5.4, 5.4, 10.8, 10.8, 9.0, 5.4, 10.8, 10.8, 16.2, 25.2]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-15 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-22 00:00:00')]","[7, 7, 7, 15, 6, 7, 7, 15, 13, 15, 13, 14, 8, 20, 14, 14, 7, 7, 7, 7, 77, 30, 6, 13, 14, 16, 20, 7, 7, 14, 1]"
59847,40007881,"[3.6, 9.0, 9.0]","[Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-10-15 00:00:00')]","[10, 34, 1]"
59847,29799562,"[1.8, 1.8, 1.8, 7.2, 3.6, 1.8, 0.0]","[Timestamp('2019-10-11 00:00:00'), Timestamp('2019-12-20 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-10-16 00:00:00')]","[70, 20, 53, 177, 33, 18, 1]"
59847,29379695,"[5.4, 7.2, 7.2, 28.8, 1.8, 1.8, 1.8, 1.8, 3.6, 1.8, 5.4, 5.4, 0.0, 0.0, 5.4]","[Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-20 00:00:00')]","[20, 11, 84, 213, 11, 3, 5, 8, 14, 7, 22, 12, 9, 12, 1]"
59847,29563814,"[5.4, 7.2, 5.4, 7.2, 3.6, 5.4, 18.0, 7.2]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-08-04 00:00:00')]","[15, 20, 72, 75, 14, 116, 39, 1]"
59847,29379067,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 3.6, 1.8, 3.6]","[Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-10-13 00:00:00')]","[34, 14, 30, 27, 8, 26, 35, 105, 37, 97, 1]"
59847,29379676,"[1.8, 10.8, 3.6, 3.6, 1.8, 3.6, 1.8]","[Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-09-16 00:00:00')]","[18, 50, 19, 191, 21, 77, 1]"
59847,29379841,"[5.4, 5.4, 21.6, 10.8, 10.8, 10.8, 10.8, 27.0, 21.6, 10.8, 21.6, 5.4, 5.4, 10.8, 10.8, 10.8, 10.8, 10.8]","[Timestamp('2019-09-04 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-10-22 00:00:00')]","[6, 14, 28, 7, 21, 8, 14, 26, 23, 8, 130, 10, 7, 46, 8, 29, 29, 1]"
59847,29379116,"[5.4, 5.4, 5.4, 5.4, 5.4, 3.6, 5.4, 5.4, 5.4, 7.2, 5.4]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-02 00:00:00')]","[42, 14, 3, 25, 71, 16, 26, 154, 22, 21, 1]"
59847,29379830,"[10.8, 5.4, 5.4, 5.4, 10.8, 1.8]","[Timestamp('2019-10-04 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-08-19 00:00:00')]","[56, 41, 154, 15, 54, 1]"
59847,29379283,"[10.8, 1.8, 7.2, 21.6, 10.8, 16.2, 10.8, 5.4, 5.4, 5.4, 1.8, 5.4, 5.4, 5.4, 5.4, 21.6]","[Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-10-21 00:00:00')]","[15, 1, 3, 45, 4, 4, 11, 21, 134, 15, 11, 9, 9, 33, 35, 1]"
59847,29379684,"[16.2, 5.4, 5.4, 5.4, 3.6, 5.4, 9.0, 10.8, 5.4, 5.4, 7.2, 3.6]","[Timestamp('2019-09-19 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-13 00:00:00')]","[95, 43, 21, 105, 9, 7, 41, 16, 12, 22, 19, 1]"
59847,29379651,[3.6],[Timestamp('2020-02-12 00:00:00')],[1]
59847,29379820,[12.6],[Timestamp('2019-11-15 00:00:00')],[1]
59847,29379646,"[7.2, 7.2, 16.2, 5.4, 7.2, 7.2, 10.8, 7.2, 5.4, 10.8, 10.8, 5.4, 7.2, 7.2, 5.4, 1.8, 3.6]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-03-06 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-18 00:00:00')]","[13, 21, 24, 28, 7, 7, 25, 49, 16, 16, 133, 40, 16, 6, 133, 21, 1]"
59847,29379556,"[5.4, 14.4, 5.4, 9.0, 5.4, 1.8, 7.2, 5.4, 10.8, 10.8, 10.8, 5.4, 5.4, 10.8, 10.8, 14.4, 10.8, 0.0]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-30 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-09-29 00:00:00')]","[17, 19, 13, 20, 3, 11, 1, 34, 38, 36, 10, 1, 108, 17, 9, 16, 60, 1]"
59847,29563817,"[5.4, 5.4, 5.4, 5.4, 5.4, 10.8, 10.8, 5.4, 5.4, 10.8, 5.4, 10.8, 10.8, 5.4, 10.8, 5.4, 7.2, 10.8, 16.2, 16.2, 10.8]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-24 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-17 00:00:00')]","[14, 23, 10, 8, 9, 20, 15, 7, 20, 13, 20, 14, 21, 15, 78, 14, 22, 29, 27, 28, 1]"
59847,29379815,"[7.2, 7.2, 12.600000000000001, 7.2, 7.2, 7.2, 18.0, 7.2, 10.8, 5.4, 7.2]","[Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-02-13 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-28 00:00:00')]","[3, 56, 17, 5, 8, 71, 125, 14, 5, 22, 1]"
59847,29379625,"[16.2, 5.4]","[Timestamp('2019-11-20 00:00:00'), Timestamp('2020-07-06 00:00:00')]","[229, 1]"
59847,29379641,"[5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 10.8, 5.4, 7.2, 5.4, 9.0, 10.8, 5.4, 10.8, 5.4, 10.8, 5.4, 5.4, 5.4, 10.8, 0.0]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2019-10-31 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-13 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-09-25 00:00:00')]","[9, 12, 30, 13, 8, 7, 8, 33, 6, 13, 10, 20, 13, 14, 92, 17, 32, 9, 54, 9, 1]"
59847,29379622,"[3.6, 3.6, 1.8, 5.4, 1.8, 1.8, 5.4, 3.6]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-23 00:00:00')]","[31, 74, 36, 34, 24, 117, 23, 1]"
59847,29379566,"[1.8, 3.6, 1.8]","[Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-10-26 00:00:00')]","[25, 262, 1]"
59847,29379838,"[1.8, 1.8, 7.2, 1.8, 3.6, 5.4, 5.4, 3.6, 3.6, 5.4, 1.8, 1.8, 1.8, 1.8, 1.8, 5.4, 0.0, 3.6, 1.8]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-10-21 00:00:00')]","[16, 7, 20, 14, 37, 12, 8, 48, 14, 21, 112, 7, 8, 7, 35, 56, 13, 8, 1]"
59847,29379692,[10.8],[Timestamp('2019-09-20 00:00:00')],[1]
