Wholesaler,Date,HLs,Materials
29379841,2020-07-30,"[0.792, 84.0, 4.2, 172.8, 32.4, 4.8, 16.0, 5.4, 54.0, 0.792, 1.2, 32.0, 56.0, 3.0, 24.0, 8.0, 1.2]","[3338, 9974, 10947, 11574, 15985, 19898, 54632, 59286, 59848, 59873, 61629, 63311, 63627, 65660, 66738, 66839, 66989]"
29379841,2020-07-31,"[36.0, 43.2, 4.8, 8.0, 50.4, 21.6, 5.112]","[3372, 3410, 6013, 9974, 11574, 71317, 77313]"
29379841,2020-08-07,[129.6],[11574]
29379841,2020-08-11,"[40.0, 22.4, 27.0, 48.0, 6.0, 1.2]","[9974, 10965, 15985, 63627, 65660, 66989]"
29379841,2020-08-17,"[0.792, 4.2, 1.2, 4.2, 1.8, 10.8, 32.4, 27.0, 32.0, 16.0, 8.0]","[3338, 10946, 11766, 19898, 53566, 59847, 59848, 60387, 63311, 66839, 74582]"
29379841,2020-08-25,"[79.2, 14.4, 80.0, 8.4, 38.4, 21.6, 0.792, 16.0, 10.8, 16.2, 64.0, 3.0, 8.0, 4.0]","[3410, 5983, 9974, 10946, 10965, 15985, 30822, 54632, 59847, 60387, 63627, 65660, 74582, 74583]"
29379841,2020-09-04,"[12.0, 0.6, 16.0, 1.8, 0.0, 4.2, 0.0, 6.0, 8.0, 3.168]","[3411, 10611, 10965, 11766, 15793, 20614, 63445, 65660, 74582, 77721]"
29379841,2020-09-08,[172.8],[11574]
29379841,2020-09-09,"[115.2, 172.8, 0.0, 0.0, 24.0, 0.0, 1.2]","[3372, 3410, 33335, 61629, 63311, 63627, 66989]"
29379841,2020-09-14,"[16.0, 10.8, 4.2, 0.0, 21.6, 0.0, 6.0, 10.224, 0.9504]","[10965, 15985, 19898, 54632, 60387, 63445, 65660, 77313, 79923]"
29379841,2020-09-15,"[165.6, 0.0, 48.6, 86.4]","[3372, 9974, 59848, 71317]"
29379841,2020-09-16,"[79.2, 79.2, 0.9504, 8.0, 8.0]","[3410, 11574, 74529, 74582, 78355]"
29379841,2020-09-21,"[0.6, 27.0, 4.2, 0.0, 1.2, 16.0, 104.0, 12.0]","[10611, 15985, 20614, 33335, 61629, 63311, 63627, 65660]"
29379841,2020-09-23,"[8.4, 16.0, 115.2, 32.0, 10.8, 5.8788, 1.8]","[10946, 10965, 11574, 54632, 59847, 63445, 66989]"
29379841,2020-09-29,"[158.4, 192.0, 172.8, 0.0, 4.2, 0.0, 1.8, 8.0, 0.0, 3.6, 21.6, 12.0, 8.0, 4.0, 8.0, 4.0, 10.224, 1.584, 4.2]","[3410, 9974, 11574, 15793, 19898, 33335, 53566, 54639, 58245, 59286, 60387, 65660, 66738, 66780, 74582, 74583, 77313, 77721, 80176]"
29379841,2020-10-22,"[28.8, 0.6, 10.8, 1.2, 16.0, 24.0, 8.0, 0.9504, 0.9504]","[10965, 33335, 59847, 61629, 63311, 65660, 66738, 79894, 79923]"
29379841,2021-01-21,"[4.752, 4.752]","[59873, 59874]"
29379116,2019-08-05,"[0.792, 14.4, 57.6, 4.8, 4.0, 4.2, 1.8, 0.792, 9.6, 14.4, 8.4, 3.36, 8.4, 1.2, 12.0, 5.7024, 0.792, 0.6, 4.0, 0.6, 5.4, 16.2, 4.0, 0.6, 0.6]","[3338, 3372, 3410, 3411, 9974, 10946, 10947, 10957, 10965, 11574, 11766, 18690, 19898, 20614, 37961, 43113, 47934, 48537, 54639, 57005, 59847, 59848, 66839, 66989, 70601]"
29379116,2019-08-26,"[0.792, 21.6, 28.8, 8.0, 8.4, 4.8, 28.8, 8.4, 3.36, 4.2, 0.6, 4.0, 4.6008, 16.2, 5.4, 0.6, 0.6, 1.2]","[3338, 3372, 3410, 9974, 10946, 10965, 11574, 11766, 18690, 19898, 20614, 37961, 54232, 59848, 60387, 61629, 66989, 71316]"
29379116,2019-09-16,"[4.752, 4.752, 14.4, 28.8, 8.0, 1.8, 8.4, 0.792, 4.8, 21.6, 4.2, 3.36, 4.2, 0.6, 4.2, 4.0, 5.4, 10.8, 4.752, 1.2, 1.2, 4.0, 4.0, 1.2, 0.6]","[3337, 3338, 3372, 3410, 9974, 10611, 10946, 10957, 10965, 11574, 11766, 18690, 19898, 20614, 53566, 54639, 59847, 59848, 59873, 61629, 64665, 66780, 66839, 66989, 71316]"
29379116,2019-09-30,"[28.8, 7.2, 8.0, 1.2, 4.2, 1.2, 14.4, 21.6, 4.2, 4.2, 0.6, 4.0, 0.792, 1.2, 5.4, 16.2, 10.8, 1.2, 4.0, 4.0, 5.7024]","[3410, 3411, 9974, 10611, 10946, 10947, 10965, 11574, 11766, 19898, 20614, 37961, 40093, 57005, 59847, 59848, 60387, 64665, 66780, 66839, 72548]"
29379116,2019-10-03,"[14.4, 4.8, 4.2, 0.0, 1.8, 5.4, 10.8, 60.0, 42.0]","[3410, 10965, 11766, 58245, 59286, 59847, 59848, 62706, 62707]"
29379116,2019-10-28,"[7.2, 21.6, 12.0, 4.2, 0.792, 4.8, 36.0, 4.2, 6.72, 4.2, 1.8, 8.0, 1.2, 4.6008, 4.0, 5.4, 10.8, 4.752, 5.4, 1.2, 4.0]","[3372, 3410, 9974, 10946, 10957, 10965, 11574, 11766, 18690, 19898, 20614, 37961, 53566, 54232, 54639, 59847, 59848, 59873, 60387, 64665, 66839]"
29379116,2019-11-13,"[7.2, 28.8, 8.0, 4.2, 4.8, 36.0, 8.4, 4.2, 5.7024, 4.0, 27.0, 4.752, 5.4, 1.2]","[3372, 3410, 9974, 10946, 10965, 11574, 11766, 19898, 43113, 54639, 59848, 59874, 60387, 61629]"
29379116,2019-12-05,"[7.2, 14.4, 2.4, 4.0, 1.2, 8.4, 9.6, 14.4, 4.2, 0.0, 8.4, 0.6, 12.0, 5.7024, 1.2, 4.6008, 4.0, 0.6, 16.2, 3.6, 1.2, 4.0, 4.0, 16.8, 4.752]","[3372, 3410, 3411, 9974, 10611, 10946, 10965, 11574, 11766, 15793, 19898, 20614, 37961, 43113, 53566, 54232, 54639, 57005, 59848, 60387, 64665, 66839, 67049, 71316, 77721]"
29379116,2019-12-17,"[5.7024, 7.2]","[43113, 71317]"
29379116,2019-12-27,[5.7024],[76623]
29379116,2020-01-07,"[7.2, 4.8, 0.792, 16.0, 8.4, 1.2, 0.792, 4.8, 8.4, 3.36, 8.0, 0.792, 0.6, 4.0, 1.8, 3.6, 43.2, 5.4, 4.0, 12.0, 1.2, 14.4]","[3372, 3411, 9937, 9974, 10946, 10947, 10957, 10965, 11766, 18690, 37961, 47934, 53566, 54639, 59286, 59847, 59848, 60387, 63627, 66839, 66989, 71317]"
29379116,2020-01-20,"[7.2, 12.0]","[3372, 66839]"
29379116,2020-01-23,"[4.752, 1.2, 1.2, 4.8, 36.0, 8.4, 0.6, 8.4, 0.6, 0.6, 1.8, 4.0, 0.6, 5.4, 43.2, 4.752, 16.0]","[3337, 10611, 10947, 10965, 11574, 11766, 17028, 19898, 20614, 48537, 53566, 54639, 57005, 59847, 59848, 59874, 66839]"
29379116,2020-02-18,"[7.2, 8.4, 1.2, 4.8, 0.6, 0.6, 5.4, 21.6, 8.0, 8.0, 4.0, 25.2, 36.0, 21.6, 0.9504]","[3410, 10946, 10947, 10965, 20614, 48537, 59847, 60387, 63311, 63627, 66780, 70572, 70579, 71317, 76828]"
29379116,2020-03-02,[8.0],[63627]
29379116,2020-05-20,"[4.752, 7.2, 21.6, 8.0, 12.6, 4.2, 0.792, 4.8, 16.8, 6.72, 8.4, 1.8, 4.2, 0.6, 4.2, 27.0, 4.752, 1.2, 0.96, 3.36, 0.6, 0.6, 5.112]","[3337, 3372, 3410, 9974, 10946, 10947, 10957, 10965, 11766, 18690, 19898, 20614, 33335, 48537, 53566, 59848, 59873, 61629, 63480, 63481, 64665, 66989, 77313]"
29379116,2020-06-05,"[7.2, 8.0, 12.6, 8.4, 4.8, 7.2, 29.4, 3.36, 16.8, 1.8, 3.36, 1.2, 1.8, 1.2, 4.2, 5.112, 4.0]","[3410, 9974, 10946, 10947, 10965, 11574, 11766, 18690, 19898, 61629, 63480, 64665, 66989, 71316, 72328, 77313, 78355]"
29379116,2020-06-24,"[21.6, 8.0, 25.2, 4.2, 0.792, 4.8, 7.2, 33.6, 1.2, 6.72, 12.6, 1.2, 4.0, 16.2, 10.8, 8.0, 3.36, 3.36, 0.6, 0.6, 5.112]","[3410, 9974, 10946, 10947, 10957, 10965, 11574, 11766, 17028, 18690, 19898, 20614, 37961, 59848, 60387, 63311, 63480, 63481, 64665, 70601, 77313]"
29379116,2020-07-08,"[14.4, 21.6, 8.0, 25.2, 9.6, 16.8, 1.2, 16.8, 1.2, 21.6, 16.2, 0.6, 8.0, 3.36, 0.6, 1.8]","[3372, 3410, 9974, 10946, 10965, 11766, 17028, 19898, 20614, 59848, 60387, 61629, 63311, 63481, 64665, 70601]"
29379116,2020-07-21,"[28.8, 12.0, 0.6, 8.4, 9.6, 8.4, 6.72, 1.2, 4.2, 4.0, 4.0, 5.4, 27.0, 1.2, 1.44, 3.36, 1.2, 0.6, 7.2, 5.7024]","[3410, 9974, 10611, 10947, 10965, 11766, 18690, 20614, 33335, 37961, 54639, 59847, 59848, 61629, 63480, 63481, 64665, 71316, 71317, 76623]"
29379116,2020-08-03,"[21.6, 28.8, 2.4, 16.0, 4.2, 0.792, 4.8, 8.4, 0.6, 8.4, 0.6, 4.0, 32.4, 5.4, 0.6, 0.9798, 1.44, 3.36, 0.6, 0.6, 0.6, 14.4, 2.4, 5.112, 1.2, 0.9504]","[3372, 3410, 3411, 9974, 10947, 10957, 10965, 11766, 17028, 19898, 48537, 54639, 59848, 60387, 61629, 63445, 63480, 63481, 64665, 66989, 71316, 71317, 72328, 77313, 78356, 79923]"
29379116,2020-08-12,"[0.792, 14.4, 16.0, 1.2, 8.4, 4.2, 9.6, 16.8, 0.6, 6.72, 0.6, 0.6, 0.6, 7.2, 37.8, 10.8, 1.2, 0.9798, 1.44, 6.72, 0.6, 4.0, 0.6, 0.6, 0.6, 5.7024, 0.9504]","[3338, 3410, 9974, 10611, 10946, 10947, 10965, 11766, 17028, 18690, 20614, 33335, 57005, 59847, 59848, 60387, 61629, 63445, 63480, 63481, 64665, 66839, 66989, 70601, 71316, 77589, 79923]"
29379116,2020-09-02,"[21.6, 2.4, 8.0, 1.2, 8.4, 0.792, 7.2, 16.8, 0.0, 0.0, 12.6, 1.2, 4.0, 0.0, 5.4, 0.0, 0.6, 1.92, 0.0, 0.0, 0.0, 0.0, 7.2, 0.9504, 0.792, 1.2]","[3410, 3411, 9974, 10611, 10946, 10957, 11574, 11766, 15793, 18690, 19898, 20614, 37961, 47934, 59847, 59848, 61629, 63480, 63481, 64665, 67049, 70601, 71317, 76828, 77721, 78356]"
29379116,2020-09-25,"[7.2, 2.4, 0.792, 8.0, 1.2, 16.8, 4.8, 7.2, 16.8, 0.0, 0.6, 0.0, 12.6, 2.4, 4.0, 0.0, 1.2, 3.6, 27.0, 10.8, 0.6, 3.36, 3.36, 1.8, 4.0, 0.0, 0.0, 0.6, 0.792, 1.2]","[3372, 3411, 9938, 9974, 10611, 10946, 10965, 11574, 11766, 15793, 17028, 18690, 19898, 20614, 37961, 47934, 53566, 59286, 59848, 60387, 61629, 63480, 63481, 64665, 66839, 67049, 70601, 71316, 77721, 78356]"
29379116,2020-10-01,"[9.6, 4.8]","[3372, 3410]"
29379116,2020-10-07,"[4.752, 4.0, 4.8, 0.0, 6.72, 0.0, 4.0, 10.8, 4.752, 0.6, 36.0, 29.4, 1.2, 0.0, 36.0, 1.2, 0.792]","[3337, 9974, 10965, 15793, 18690, 47934, 54639, 59848, 59874, 61629, 62706, 62707, 66989, 70601, 71317, 74342, 77721]"
29379116,2020-10-09,"[9.6, 4.8]","[3372, 3410]"
29379116,2021-01-22,"[8.4, 2.4, 25.2, 0.6, 6.72, 25.2, 1.8, 1.2, 0.6, 6.72, 6.72, 1.2, 0.6]","[10946, 10947, 11766, 17028, 18690, 19898, 20614, 33335, 61629, 63480, 63481, 66989, 71316]"
29379610,2019-08-06,"[28.8, 1.2, 6.4, 0.6, 4.2, 6.4, 36.0, 4.2, 5.4, 4.2, 1.2, 4.0, 4.0, 16.0, 1.2, 7.2]","[3372, 3530, 6013, 10611, 10947, 10965, 11574, 11766, 15985, 19898, 48537, 63627, 65642, 66738, 70601, 71317]"
29379610,2019-08-14,"[58.8, 12.6, 12.6, 16.8, 8.4, 4.2, 4.2]","[10946, 10947, 11766, 19898, 20614, 61629, 66989]"
29379610,2019-08-19,"[1.584, 36.0, 1.8, 6.4, 8.0, 0.792, 4.2, 1.2, 1.8, 1.8, 5.4, 4.0, 4.2, 1.8, 1.8, 7.2]","[3337, 3410, 3530, 6013, 9974, 10957, 20614, 29777, 39616, 48537, 59848, 63627, 64665, 70601, 71316, 71317]"
29379610,2019-08-26,"[21.6, 2.4, 14.4, 8.0, 1.2, 6.4, 5.4, 3.36, 1.2, 4.2, 1.8, 0.96, 4.0, 3.0, 4.0, 2.4]","[3372, 3411, 5983, 9974, 10611, 10965, 15985, 18690, 48537, 57005, 60387, 63480, 65642, 65660, 69265, 70601]"
29379610,2019-09-02,"[1.8, 21.6, 12.8, 8.0, 9.6, 36.0, 5.4, 4.2, 3.6, 1.44, 4.0, 4.0, 4.2, 1.2, 7.2]","[3530, 5983, 6013, 9974, 10965, 11574, 15985, 20614, 39616, 63480, 63627, 66839, 66989, 70601, 71317]"
29379610,2019-09-16,"[0.792, 14.4, 36.0, 12.8, 6.4, 5.4, 0.9504, 1.8, 5.7024, 0.6, 1.44, 4.0, 3.0, 4.0, 14.4]","[3338, 3372, 3410, 6013, 10965, 15985, 18827, 39616, 43113, 53566, 63480, 63627, 65660, 66738, 71317]"
29379610,2019-10-03,"[1.584, 21.6, 28.8, 1.2, 0.792, 6.4, 21.6, 4.2, 1.8, 4.2, 6.0, 8.0, 8.0, 14.4]","[3337, 3372, 3410, 3530, 10957, 10965, 11574, 19898, 39616, 61629, 65660, 66738, 69265, 71317]"
29379610,2019-10-17,"[6.4, 0.0, 36.0, 37.8, 4.0, 1.2, 6.0, 8.0, 4.0, 2.4]","[10965, 58245, 62706, 62707, 63627, 64665, 65660, 66738, 66839, 71316]"
29379610,2019-10-25,"[14.4, 21.6, 25.2, 21.6, 5.4, 8.4, 0.792, 1.8, 0.6, 0.96, 0.96, 4.0, 1.2, 9.0, 7.2]","[3372, 3410, 10946, 11574, 15985, 19898, 30822, 39616, 53566, 63480, 63481, 63627, 64665, 65660, 71317]"
29379610,2019-11-08,"[1.8, 7.2, 0.6, 4.8, 5.4, 1.8, 1.2, 0.6, 4.2, 1.8, 4.2, 8.0, 1.2, 9.0, 12.0]","[3530, 5983, 10611, 10965, 15985, 39616, 48537, 53566, 57005, 60387, 61629, 63627, 64665, 65660, 66738]"
29379610,2019-11-19,"[28.8, 28.8, 7.2, 4.8, 4.8, 21.6, 0.6, 4.0, 3.0, 4.0, 4.2, 4.0]","[3372, 3410, 5983, 6013, 10965, 11574, 48537, 63627, 65660, 66839, 66989, 69265]"
29379610,2019-11-22,[7.2],[3372]
29379610,2019-11-29,"[1.584, 21.6, 1.2, 14.4, 4.8, 4.0, 8.4, 6.4, 10.8, 1.44, 4.0, 6.0, 8.0, 4.0]","[3337, 3372, 3530, 5983, 6013, 9974, 10946, 10965, 15985, 63480, 63627, 65660, 66738, 66839]"
29379610,2019-12-10,"[21.6, 1.2, 7.2, 4.0, 12.6, 0.792, 14.4, 0.0, 4.2, 4.2, 0.6, 3.6, 0.96, 8.0, 7.2, 4.752]","[3410, 3530, 5983, 9974, 10946, 10957, 11574, 15793, 19898, 20614, 29777, 39616, 63481, 63627, 71317, 77721]"
29379610,2019-12-27,"[21.6, 1.2, 28.8, 9.6, 0.6, 12.6, 4.2, 6.4, 14.4, 1.92, 4.2, 1.8, 0.96, 0.96, 12.0, 6.0, 4.2, 7.2]","[3410, 3530, 5983, 6013, 10611, 10946, 10947, 10965, 11574, 18690, 57005, 60387, 63480, 63481, 63627, 65660, 66989, 71317]"
29379610,2020-01-10,"[1.584, 8.0, 6.4, 4.2, 5.4, 8.4, 1.2, 3.6, 0.6, 4.2, 1.44, 1.44, 24.0, 18.0, 0.6, 7.2]","[3337, 9974, 10965, 11766, 15985, 19898, 29777, 39616, 48537, 61629, 63480, 63481, 63627, 65660, 70601, 71317]"
29379610,2020-01-21,"[21.6, 21.6, 1.2, 14.4, 9.6, 8.4, 0.792, 9.6, 21.6, 1.2, 0.6, 4.0, 21.6]","[3372, 3410, 3530, 5983, 6013, 10946, 10957, 10965, 11574, 48537, 53566, 69265, 71317]"
29379610,2020-02-07,"[28.8, 6.4, 4.0, 0.6, 25.2, 12.8, 4.2, 4.2, 0.792, 4.0, 1.8, 1.8, 1.2, 4.2, 0.6, 4.2, 0.6]","[3372, 6013, 9974, 10611, 10946, 10965, 11766, 20614, 30822, 37961, 39616, 48537, 53566, 61629, 64665, 66989, 70601]"
29379610,2020-02-17,"[4.2, 6.4, 0.6, 1.8, 1.8, 0.6, 6.0, 8.0, 4.0, 4.0, 21.0, 21.6, 1.2, 7.2]","[3530, 6013, 17028, 48537, 60387, 64665, 65660, 66738, 66839, 69265, 70572, 70579, 70601, 71317]"
29379610,2020-03-02,"[28.8, 12.8, 1.2, 16.8, 4.2, 6.4, 21.6, 4.2, 5.4, 4.2, 0.6, 1.2, 0.6, 1.2, 6.0, 7.2, 2.8512]","[3410, 6013, 10611, 10946, 10947, 10965, 11574, 11766, 15985, 19898, 33335, 48537, 53566, 64665, 65660, 71317, 76623]"
29379610,2020-04-20,"[12.6, 8.4, 8.4, 1.92, 4.2, 8.4, 1.2, 1.8, 1.8, 1.2, 4.2, 1.92, 1.92, 1.2, 8.4, 1.2]","[10946, 10947, 11766, 18690, 19898, 20614, 29777, 33335, 48537, 53566, 61629, 63480, 63481, 64665, 66989, 70601]"
29379610,2020-05-05,"[12.6, 4.2, 8.4]","[11766, 19898, 66989]"
29379610,2020-05-18,"[12.6, 8.4, 8.4, 0.6, 3.36, 12.6, 4.2, 2.4, 1.2, 4.2, 3.36, 1.44, 0.0, 4.2, 4.2, 0.6, 16.8]","[10946, 10947, 11766, 17028, 18690, 19898, 33335, 48537, 53566, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 72328]"
29379610,2020-05-26,"[4.2, 42.0, 12.6, 12.6, 0.6, 3.36, 12.6, 4.2, 4.2, 3.36, 4.2, 4.2, 1.8, 1.8, 16.8]","[3530, 10946, 10947, 11766, 17028, 18690, 19898, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 72328]"
29379610,2020-05-28,"[4.2, 42.0, 12.6, 12.6, 0.6, 3.36, 12.6, 4.2, 4.2, 3.36, 4.2, 4.2, 1.8, 1.8, 16.8]","[3530, 10946, 10947, 11766, 17028, 18690, 19898, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 72328]"
29379610,2020-06-04,"[4.2, 16.0, 0.6, 0.792, 12.8, 4.2, 1.8, 4.2, 4.0, 1.2, 4.2, 4.2, 4.2, 6.0, 4.2, 4.0, 6.0, 7.2, 25.2, 0.9504]","[3530, 9974, 10611, 10957, 10965, 20614, 29777, 33335, 37961, 48537, 57005, 61629, 64665, 65660, 66989, 67049, 69265, 71317, 72328, 77589]"
29379610,2020-06-05,"[21.6, 8.0, 12.6, 0.792, 5.4, 4.2, 3.36, 4.0, 0.852]","[3410, 9974, 10946, 10957, 15985, 20614, 63481, 63627, 77313]"
29379610,2020-06-23,"[21.6, 6.4, 4.0, 0.6, 1.584, 12.8, 21.6, 3.36, 4.2, 1.2, 12.0, 6.0, 5.7024, 1.704, 0.9504]","[3410, 6013, 9974, 10611, 10957, 10965, 11574, 18690, 20614, 53566, 63627, 65660, 76623, 77313, 77589]"
29379610,2020-07-02,"[21.6, 4.2, 1.2, 8.4, 4.2, 5.4, 4.2, 8.4, 2.4, 4.2, 8.4, 3.36, 8.0, 8.0, 4.2, 4.2, 7.2, 4.2, 1.704]","[3372, 3530, 10611, 10947, 11766, 15985, 19898, 20614, 29777, 48537, 61629, 63480, 63627, 66738, 66989, 70601, 71317, 72328, 77313]"
29379610,2020-07-08,"[1.584, 21.6, 4.2, 7.2, 4.0, 8.4, 12.6, 3.36, 12.6, 4.2, 4.2, 8.4, 3.36, 4.0, 4.2, 4.2, 7.2, 8.4]","[3337, 3372, 3530, 5983, 9974, 10946, 11766, 18690, 19898, 48537, 57005, 61629, 63480, 63627, 66989, 70601, 71317, 72328]"
29379610,2020-07-17,"[28.8, 12.8, 4.0, 16.8, 4.2, 6.4, 28.8, 4.2, 0.792, 4.2, 8.4, 4.0, 6.0, 4.0, 0.6, 7.2, 8.4, 0.9504]","[3410, 6013, 9974, 10946, 10947, 10965, 11574, 20614, 30822, 48537, 61629, 63627, 65660, 66738, 71316, 71317, 72328, 77589]"
29379610,2020-07-24,"[21.6, 43.2, 4.2, 19.2, 8.0, 21.0, 8.4, 12.8, 12.600000000000001, 5.4, 3.36, 4.2, 4.2, 4.2, 4.2, 12.6, 3.36, 3.36, 4.0, 9.0, 8.0, 4.2, 1.2, 12.6]","[3372, 3410, 3530, 6013, 9974, 10946, 10947, 10965, 11766, 15985, 18690, 19898, 20614, 33335, 48537, 61629, 63480, 63481, 63627, 65660, 66738, 66989, 71316, 72328]"
29379610,2020-08-11,"[4.2, 7.2, 6.4, 1.2, 8.4, 6.4, 36.0, 0.6, 12.6, 1.8, 1.2, 4.2, 3.36, 3.36, 8.0, 4.2, 8.0, 1.8]","[3530, 5983, 6013, 10611, 10946, 10965, 11574, 17028, 19898, 33335, 53566, 61629, 63480, 63481, 63627, 64665, 66738, 71316]"
29379610,2020-08-14,"[28.8, 6.4, 8.0, 16.8, 8.4, 6.4, 8.4, 0.792, 6.0, 4.2, 4.2, 7.2, 8.4]","[3410, 6013, 9974, 10946, 10947, 10965, 11766, 30822, 65660, 66989, 70601, 71317, 72328]"
29379610,2020-08-21,"[1.584, 12.0, 9.6, 8.4, 0.6, 4.2, 1.8, 3.36, 3.36, 12.0, 12.0, 4.2, 4.2, 8.4, 4.2]","[3337, 9974, 10965, 11766, 17028, 20614, 33335, 63480, 63481, 63627, 66738, 66989, 70601, 72328, 80176]"
29379610,2020-08-24,"[4.2, 14.4, 16.8, 6.4, 8.4, 4.2, 4.2, 3.36, 3.36, 4.0, 6.0, 4.2, 3.0, 4.2, 1.2, 2.4, 2.4, 1.8, 1.8]","[3530, 5983, 10946, 10965, 11766, 20614, 61629, 63480, 63481, 63627, 65660, 66989, 69265, 70601, 70605, 74342, 78356, 81408, 81410]"
29379610,2020-09-04,"[28.8, 43.2, 6.4, 0.792, 6.4, 31.2, 5.4, 4.2, 1.2, 0.0, 4.0, 9.0, 4.0, 3.0, 0.0, 1.2, 7.2, 2.4, 1.2, 1.2]","[3372, 3410, 6013, 10957, 10965, 11574, 15985, 19898, 29777, 61629, 63627, 65660, 66738, 69265, 70601, 70605, 71317, 74342, 81408, 81410]"
29379610,2020-09-17,"[0.084, 12.6, 12.6]","[10946, 19898, 61629]"
29379610,2020-09-18,"[0.792, 7.2, 12.8, 0.0, 4.2, 0.792, 6.4, 0.6, 8.0, 8.0, 6.0, 4.0, 0.0, 1.8, 3.6, 1.2, 6.0, 1.2, 1.2]","[3338, 5983, 6013, 9974, 10947, 10957, 10965, 53566, 63311, 63627, 65660, 66738, 70601, 70605, 74342, 78356, 80417, 81408, 81410]"
29379610,2020-10-02,"[36.0, 28.8, 6.4, 8.0, 6.4, 28.8, 0.792, 0.6, 8.0, 12.0, 0.0, 6.0]","[3372, 3410, 6013, 9974, 10965, 11574, 30822, 53566, 63311, 65660, 70601, 80417]"
29379610,2020-10-08,"[21.6, 21.6, 7.2, 4.8, 1.8, 4.0, 6.0, 4.0]","[3372, 3410, 5983, 10965, 39616, 63627, 65660, 66738]"
29379610,2020-10-16,"[1.584, 14.4, 14.4, 7.2, 25.2, 12.0, 4.2, 3.0]","[3337, 3410, 11574, 62706, 62707, 65660, 70601, 80417]"
29379610,2021-01-25,"[4.2, 4.2, 4.2, 8.4, 4.2]","[3530, 11766, 61629, 66989, 70601]"
29379610,2021-02-18,"[4.2, 8.4, 1.44, 4.2, 1.8, 1.8, 4.2, 3.36, 3.36, 1.8, 4.2, 4.2]","[3530, 11766, 18690, 19898, 48537, 53566, 61629, 63480, 63481, 64665, 66989, 70601]"
29379830,2019-08-26,"[8.0, 25.2, 8.4, 4.752, 14.4, 25.2, 25.2, 9.2016]","[9974, 10946, 10947, 10957, 11574, 11766, 19898, 54232]"
29379830,2019-08-29,"[32.0, 12.6, 38.4, 25.2, 5.7024, 12.6, 4.2, 10.8]","[9974, 10946, 11574, 11766, 18827, 19898, 20614, 59848]"
29379830,2019-10-04,"[4.752, 14.4, 48.0, 4.2, 36.0, 5.7024, 4.6008, 10.8, 36.0]","[3337, 3372, 11574, 20614, 21416, 43113, 54232, 59847, 71317]"
29379830,2019-11-12,"[0.792, 19.2, 1.6, 28.8, 11.4048, 9.2016, 5.4, 4.752, 5.7024]","[3338, 3372, 10965, 11574, 43113, 54232, 59848, 59874, 72548]"
29379830,2019-11-29,"[7.2, 4.8, 4.2, 0.6, 4.2, 9.2016, 5.4, 10.8, 7.2]","[3372, 10965, 11766, 17028, 19898, 54232, 59847, 59848, 71317]"
29379830,2019-12-12,"[64.8, 9.6, 9.6, 64.8, 10.8]","[3372, 6013, 10965, 11574, 59848]"
29379830,2020-01-09,"[12.8, 25.2, 16.8, 0.0, 16.8, 0.792, 0.0, 5.4, 5.4, 0.6]","[6013, 10946, 11766, 15800, 19898, 30822, 58245, 59847, 59848, 66989]"
29379830,2020-02-18,"[4.752, 0.792, 12.8, 8.0, 16.8, 4.2, 28.8, 8.4, 16.8, 4.2, 4.2, 21.6, 4.752, 1.2, 4.0, 1.2, 5.112]","[3337, 3338, 6013, 9974, 10946, 10947, 11574, 11766, 19898, 20614, 33335, 59848, 59874, 61629, 66839, 66989, 77313]"
29379830,2020-04-28,"[1.8, 37.8, 16.8, 21.0, 12.6, 8.4, 8.4, 1.2, 0.6, 4.2]","[10611, 10946, 10947, 11766, 19898, 20614, 33335, 61629, 66989, 70572]"
29379830,2020-05-26,"[1.2, 0.6, 22.2, 21.0, 8.4, 1.2, 0.3, 12.6, 4.2, 8.4, 1.2, 6.6, 5.4, 1.2]","[3530, 10611, 10946, 10947, 11766, 17028, 18690, 19898, 20614, 33335, 48537, 61629, 66989, 74583]"
29379830,2020-06-11,"[4.0, 33.6, 8.4, 2.376, 4.8, 12.6, 12.6, 12.6, 0.3, 5.4, 5.4, 14.4, 5.112]","[9974, 10946, 10947, 10957, 10965, 11766, 19898, 20614, 57005, 59847, 59848, 71317, 77313]"
29379830,2020-06-18,"[9.6, 16.0, 1.8, 33.6, 8.4, 9.6, 14.4, 21.0, 16.8, 0.3, 5.4, 1.2, 7.2, 2.4]","[6013, 9974, 10611, 10946, 10947, 10965, 11574, 19898, 20614, 57005, 59848, 64665, 71317, 74583]"
29379830,2020-06-26,"[1.584, 9.6, 8.4, 9.6, 28.8, 8.4, 16.8, 10.8, 10.8, 1.2, 4.2, 14.4]","[3337, 6013, 10946, 10965, 11574, 11766, 20614, 59847, 59848, 64665, 66989, 71317]"
29379830,2020-07-09,"[1.2, 42.0, 8.4, 7.2, 8.4, 21.0, 12.6, 8.4, 4.2]","[3530, 10946, 10947, 11574, 11766, 19898, 20614, 33335, 61629]"
29379830,2020-07-10,"[20.8, 32.0, 96.0, 8.4, 8.4, 10.8, 4.0, 14.4]","[6013, 9974, 11574, 11766, 33335, 59848, 63311, 71317]"
