,Material,Wholesaler,HLs,Dates
4054,54632,29727962,"[12.0, 4.0, 4.0, 4.0, 8.0]","[Timestamp('2019-11-21 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-18 00:00:00')]"
4055,54632,29379101,"[2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2020-02-12 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-09 00:00:00'), Timestamp('2020-09-24 00:00:00')]"
4056,54632,29379089,[4.0],[Timestamp('2020-08-05 00:00:00')]
4057,54632,29379833,"[8.0, 72.0]","[Timestamp('2020-08-25 00:00:00'), Timestamp('2020-10-15 00:00:00')]"
4058,54632,29379642,[4.0],[Timestamp('2019-10-24 00:00:00')]
4059,63482,29378784,"[0.6, 0.6, 0.6]","[Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-06 00:00:00')]"
4060,63482,29379853,"[4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-04-16 00:00:00'), Timestamp('2020-05-04 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-01 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-02-16 00:00:00')]"
4061,63482,29379855,"[0.6, 0.6, 4.2, 0.6, 4.2, 4.2, 4.2, 0.0, 4.2, 4.2]","[Timestamp('2019-09-30 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-08 00:00:00')]"
4062,63482,29379829,"[4.2, 4.2, 4.2, 0.6, 4.2, 4.2, 4.2]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-20 00:00:00')]"
4063,63482,29635311,"[1.8, 4.2, 1.2, 1.2, 1.8, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-27 00:00:00'), Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-12 00:00:00')]"
4064,63482,29379626,"[0.6, 0.6, 0.6, 0.6]","[Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-29 00:00:00')]"
4065,63482,29379862,"[0.6, 0.6, 0.6, 0.6]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-08-25 00:00:00')]"
4066,63482,29379067,"[0.6, 0.6, 0.6, 0.6, 1.2, 0.6, 2.4, 4.2, 4.2, 4.2, 4.2, 4.2, 1.8]","[Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-03-31 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2021-02-16 00:00:00')]"
4067,63482,29379283,"[1.2, 1.8, 1.2, 0.6, 0.6, 1.2, 1.2, 1.8, 1.8, 1.8, 1.2, 0.6, 0.6, 1.2, 1.2, 1.8, 4.2, 4.2]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2020-12-15 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-02-04 00:00:00')]"
4068,63482,29379684,"[1.2, 4.2, 3.6]","[Timestamp('2019-09-19 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-07-30 00:00:00')]"
4069,63482,29379820,"[1.8, 1.8, 2.4, 0.6, 0.6, 1.2, 2.4, 1.2, 4.2]","[Timestamp('2019-08-02 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2021-02-08 00:00:00')]"
4070,63482,29563495,"[1.8, 0.6, 1.8, 0.6, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-03 00:00:00')]"
4071,63482,29379667,"[1.2, 1.2]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-02 00:00:00')]"
4072,63482,29379826,"[1.8, 4.2, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]","[Timestamp('2019-09-05 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-11-15 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2020-04-29 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-16 00:00:00')]"
4073,63482,29379671,[0.6],[Timestamp('2019-10-24 00:00:00')]
4074,63482,29379613,"[0.6, 0.6]","[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-02-19 00:00:00')]"
4075,63482,29379623,"[1.8, 1.2, 1.8, 1.8, 1.2, 0.6, 0.6]","[Timestamp('2019-08-08 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-10-27 00:00:00')]"
4076,63482,29379896,[0.6],[Timestamp('2019-09-10 00:00:00')]
4077,63482,29974413,"[8.4, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 8.4, 8.4, 4.2, 4.2, 4.2, 8.4, 4.2, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2021-01-06 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-02-08 00:00:00')]"
4078,63482,29446255,"[16.8, 8.4, 4.2, 4.2, 8.4, 4.2, 4.2, 8.4, 8.4, 12.6, 8.4, 29.4, 16.8, 21.0, 12.6, 12.6, 16.8, 8.4, 8.4, 16.8, 25.2, 12.6, 8.4, 8.4, 12.6, 4.2, 4.2]","[Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-04 00:00:00'), Timestamp('2019-10-02 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-12-07 00:00:00'), Timestamp('2020-12-28 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-02-03 00:00:00'), Timestamp('2021-02-08 00:00:00')]"
4079,63482,29804035,"[4.2, 4.2, 4.2, 0.0, 0.0, 4.2, 4.2, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 8.4, 8.4, 4.2, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-04-23 00:00:00'), Timestamp('2020-04-30 00:00:00'), Timestamp('2020-05-01 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-24 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-19 00:00:00')]"
4080,63482,29986364,"[4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 2.4, 4.2, 4.2]","[Timestamp('2019-10-01 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-21 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-11-05 00:00:00'), Timestamp('2020-12-11 00:00:00'), Timestamp('2020-12-17 00:00:00')]"
4081,81408,29379853,"[8.4, 8.4, 8.4, 8.4]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-16 00:00:00')]"
4082,81408,29379855,[0.6],[Timestamp('2021-02-22 00:00:00')]
4083,81408,29379829,[4.2],[Timestamp('2020-08-27 00:00:00')]
4084,81408,29379661,"[1.2, 0.6]","[Timestamp('2020-07-24 00:00:00'), Timestamp('2020-09-24 00:00:00')]"
4085,81408,29379862,"[4.2, 4.2]","[Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-15 00:00:00')]"
4086,81408,29379610,"[1.8, 1.2, 1.2]","[Timestamp('2020-08-24 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-18 00:00:00')]"
4087,81408,29379283,"[3.0, 0.6, 0.6, 2.4, 1.8]","[Timestamp('2020-08-05 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2020-12-15 00:00:00'), Timestamp('2021-01-26 00:00:00')]"
4088,81408,29379684,"[1.8, 1.8, 0.6, 0.6, 0.6]","[Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-01-29 00:00:00')]"
4089,81408,29379651,[4.2],[Timestamp('2020-11-19 00:00:00')]
4090,81408,29379820,"[1.2, 0.6, 4.2]","[Timestamp('2020-10-15 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-02-08 00:00:00')]"
4091,81408,29379625,"[4.2, 4.2, 4.2]","[Timestamp('2020-07-07 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-18 00:00:00')]"
4092,81408,29379865,[4.2],[Timestamp('2020-07-30 00:00:00')]
4093,81408,29563495,"[2.4, 0.6, 1.2, 0.6, 0.6]","[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-09-30 00:00:00')]"
4094,81408,29379673,[0.6],[Timestamp('2020-10-12 00:00:00')]
4095,81408,29379658,[0.6],[Timestamp('2020-10-13 00:00:00')]
4096,81408,29379668,[1.2],[Timestamp('2020-09-09 00:00:00')]
4097,81408,29379826,[0.6],[Timestamp('2020-08-28 00:00:00')]
4098,81408,29379819,[0.6],[Timestamp('2020-07-16 00:00:00')]
4099,81408,29379611,[1.8],[Timestamp('2020-09-11 00:00:00')]
4100,81408,29379604,"[1.2, 1.2]","[Timestamp('2020-07-07 00:00:00'), Timestamp('2020-09-04 00:00:00')]"
4101,81408,29379623,"[2.4, 2.4, 4.2, 4.2]","[Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-17 00:00:00')]"
4102,81408,29974413,"[16.8, 4.2, 8.4, 4.2]","[Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-10-13 00:00:00')]"
4103,81408,29750335,[4.2],[Timestamp('2020-10-07 00:00:00')]
4104,81408,29986364,[21.0],[Timestamp('2021-02-14 00:00:00')]
4105,79923,29379621,[0.9504],[Timestamp('2020-06-24 00:00:00')]
4106,79923,29379626,[0.9504],[Timestamp('2020-07-29 00:00:00')]
4107,79923,29379676,"[1.0296, 0.9504, 0.9504, 1.0296, 1.0296, 1.0296]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-26 00:00:00')]"
4108,79923,29379841,"[1.9008, 0.9504, 0.9504]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-10-22 00:00:00')]"
4109,79923,29379116,"[0.9504, 0.9504]","[Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-12 00:00:00')]"
4110,79923,29379283,"[0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504]","[Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2021-01-26 00:00:00')]"
4111,79923,29379556,[0.9504],[Timestamp('2020-09-29 00:00:00')]
4112,79923,29563817,[0.9504],[Timestamp('2020-08-20 00:00:00')]
4113,79923,29379566,[0.9504],[Timestamp('2020-09-22 00:00:00')]
4114,79923,29379838,"[0.9504, 0.396, 0.396, 0.594]","[Timestamp('2020-06-16 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-10-21 00:00:00')]"
4115,79923,29563834,"[0.396, 0.9504]","[Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-17 00:00:00')]"
4116,79923,29379687,[0.9504],[Timestamp('2020-06-22 00:00:00')]
4117,79923,29563495,"[0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504]","[Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-23 00:00:00')]"
4118,79923,29379673,[0.9504],[Timestamp('2020-09-25 00:00:00')]
4119,79923,29379857,"[1.9008, 0.9504, 0.9504, 0.9504]","[Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-11 00:00:00')]"
4120,79923,29378967,[0.9504],[Timestamp('2020-07-01 00:00:00')]
4121,79923,29431121,"[5.7024, 0.0, 0.0, 0.0, 0.0, 0.4752]","[Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-12-21 00:00:00')]"
4122,79923,29563832,[0.9504],[Timestamp('2020-07-09 00:00:00')]
4123,79923,29379826,"[0.9504, 0.9504]","[Timestamp('2020-07-10 00:00:00'), Timestamp('2020-09-25 00:00:00')]"
4124,79923,29379437,"[0.9504, 0.9504, 1.8216, 1.9008, 1.9008, 1.9008]","[Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-10 00:00:00')]"
4125,79923,29379657,"[0.792, 0.594, 0.396]","[Timestamp('2020-06-09 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-03 00:00:00')]"
4126,79923,29379615,"[0.396, 0.396]","[Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-10 00:00:00')]"
4127,79923,29379827,"[0.9504, 0.9504, 0.9504, 0.9504, 0.9504, 0.9504]","[Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-22 00:00:00')]"
4128,79923,29563833,"[0.9504, 0.9504, 1.9008, 0.9504]","[Timestamp('2020-06-08 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-07 00:00:00')]"
4129,79923,29378966,[0.9504],[Timestamp('2020-06-10 00:00:00')]
4130,79923,29430384,[0.9504],[Timestamp('2020-07-15 00:00:00')]
4131,79923,29379612,[0.9504],[Timestamp('2020-07-15 00:00:00')]
4132,79923,29379613,[0.9504],[Timestamp('2020-07-06 00:00:00')]
4133,79923,29379604,[0.9504],[Timestamp('2020-07-31 00:00:00')]
4134,79923,29722953,"[1.9008, 0.9504, 0.9504, 1.9008, 0.0]","[Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-23 00:00:00')]"
4135,79923,29839429,[0.9108],[Timestamp('2020-07-08 00:00:00')]
4136,79923,29986364,"[5.7024, 0.9504, 1.9008, 1.9008]","[Timestamp('2020-06-30 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2021-01-24 00:00:00')]"
4137,79923,40001857,[0.2376],[Timestamp('2020-08-26 00:00:00')]
4138,79894,29379841,"[0.9504, 0.9504]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-10-22 00:00:00')]"
4139,79894,29379283,"[0.9504, 0.9504]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2021-01-26 00:00:00')]"
4140,79894,29563817,[0.9504],[Timestamp('2020-07-06 00:00:00')]
4141,79894,29379641,[0.9504],[Timestamp('2020-10-20 00:00:00')]
4142,79894,29563495,[0.9108],[Timestamp('2020-07-28 00:00:00')]
4143,79894,29379849,[0.9504],[Timestamp('2020-07-17 00:00:00')]
4144,79894,29379657,[0.9504],[Timestamp('2020-07-02 00:00:00')]
4145,79894,29722953,"[0.9504, 0.9504]","[Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-29 00:00:00')]"
4146,79894,29986364,[5.7024],[Timestamp('2020-06-30 00:00:00')]
4147,72328,29378784,"[1.2, 0.0]","[Timestamp('2020-06-23 00:00:00'), Timestamp('2020-09-15 00:00:00')]"
4148,72328,29379853,"[33.6, 8.4, 4.2, 75.6, 42.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]","[Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-12 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-13 00:00:00')]"
4149,72328,29379855,"[16.8, 8.4, 4.2, 8.4, 4.2, 8.4, 8.4, 4.2, 4.2, 16.8, 8.4, 4.2, 8.4, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-18 00:00:00')]"
4150,72328,29379635,"[1.2, 4.2]","[Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-16 00:00:00')]"
4151,72328,29379829,"[8.4, 8.4, 8.4, 8.4, 8.4, 8.4, 12.6, 8.4, 8.4, 4.2, 0.0]","[Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-04 00:00:00')]"
4152,72328,29378785,"[100.8, 33.6, 4.8, 4.8]","[Timestamp('2020-05-11 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-21 00:00:00')]"
4153,72328,29635311,"[16.8, 25.200000000000003, 25.2, 33.6]","[Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-10 00:00:00')]"
4154,72328,29378992,"[4.2, 8.4, 4.2, 8.4, 4.2]","[Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-13 00:00:00')]"
4155,72328,29595514,"[8.4, 67.2, 37.8, 8.4, 54.6, 8.4, 8.4]","[Timestamp('2020-05-25 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-03 00:00:00')]"
4156,72328,29379695,"[4.2, 4.2, 8.4, 8.4, 8.4, 4.2, 4.2]","[Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-05 00:00:00')]"
4157,72328,29563814,"[12.6, 1.8, 4.8]","[Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-26 00:00:00')]"
4158,72328,29379067,"[8.4, 4.2, 4.2, 4.2]","[Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-07-08 00:00:00')]"
4159,72328,29379116,"[4.2, 2.4]","[Timestamp('2020-06-05 00:00:00'), Timestamp('2020-08-03 00:00:00')]"
4160,72328,29379610,"[16.8, 16.8, 16.8, 25.2, 4.2, 8.4, 8.4, 12.6, 8.4, 8.4]","[Timestamp('2020-05-18 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-21 00:00:00')]"
4161,72328,29379283,"[4.2, 4.2, 8.4, 4.2, 8.4]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00')]"
4162,72328,29379684,"[1.8, 1.8, 1.8, 8.4]","[Timestamp('2020-05-25 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-30 00:00:00')]"
4163,72328,29379651,"[4.2, 33.6, 37.8]","[Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-17 00:00:00')]"
4164,72328,29379820,"[21.0, 12.6, 0.6]","[Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2021-01-27 00:00:00')]"
4165,72328,29379556,"[4.2, 4.2, 4.2, 4.2]","[Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-16 00:00:00')]"
